,Unnamed: 0,game_date,home_team,away_team,is_day_game,home_score,away_score,venue,venue_name,city,state,home_pa,home_1b,home_2b,home_3b,home_hr,home_fo,home_so,home_bb,home_hbp,away_pa,away_1b,away_2b,away_3b,away_hr,away_fo,away_so,away_bb,away_hbp,year,month,day,isAbroad,country,winner,home_won,Longitude,Latitude,distance,row_index,time_zone,time_zones_crossed
1319,1319,2020-08-26,NYN,MIA,False,5,4,NYC20,Citi Field,New York,NY,36,5,1,0,0,9,16,5,0,36,6,1,0,2,16,7,4,0,2020,8,26,0,United States,1,1,-74.948051,42.165726,403,1319,eastern,3
1320,1320,2020-08-28,MIA,TBA,False,0,2,MIA02,Marlins Park,Miami,FL,38,10,0,0,0,12,13,3,0,33,3,2,0,0,19,7,1,1,2020,8,28,0,United States,-1,0,-81.686783,27.766279,1710,1320,eastern,3
1321,1321,2020-08-29,MIA,TBA,False,0,4,MIA02,Marlins Park,Miami,FL,37,5,3,0,0,20,7,2,0,30,2,1,0,0,15,11,1,0,2020,8,29,0,United States,-1,0,-81.686783,27.766279,1710,1321,eastern,3
1322,1322,2020-08-30,MIA,TBA,True,7,12,MIA02,Marlins Park,Miami,FL,47,4,5,0,4,25,3,5,1,40,4,2,0,3,17,8,5,1,2020,8,30,0,United States,-1,0,-81.686783,27.766279,1710,1322,eastern,3
1323,1323,2020-08-31,NYN,MIA,True,3,5,NYC20,Citi Field,New York,NY,38,4,2,0,2,14,13,3,0,35,4,3,0,1,19,6,2,0,2020,8,31,0,United States,-1,0,-74.948051,42.165726,1710,1323,eastern,3
1324,1324,2020-09-01,MIA,TOR,False,3,2,MIA02,Marlins Park,Miami,FL,33,4,2,0,0,18,6,3,0,32,2,3,0,2,13,10,2,0,2020,9,1,0,United States,1,1,-81.686783,27.766279,1710,1324,eastern,3
1325,1325,2020-09-02,MIA,TOR,False,1,2,MIA02,Marlins Park,Miami,FL,32,5,1,0,1,19,6,0,0,37,5,1,0,0,18,9,3,1,2020,9,2,0,United States,-1,0,-81.686783,27.766279,1710,1325,eastern,3
1326,1326,2020-09-04,TBA,MIA,False,5,4,STP01,Tropicana Field,St. Petersburg,FL,37,4,2,0,2,19,8,2,0,36,4,1,0,1,11,13,6,0,2020,9,4,0,United States,1,1,-81.686783,27.766279,1710,1326,eastern,3
1327,1327,2020-09-05,TBA,MIA,False,3,7,STP01,Tropicana Field,St. Petersburg,FL,40,5,2,0,1,17,10,5,0,37,4,2,0,0,16,10,5,0,2020,9,5,0,United States,-1,0,-81.686783,27.766279,1710,1327,eastern,3
1328,1328,2020-09-06,TBA,MIA,True,5,4,STP01,Tropicana Field,St. Petersburg,FL,41,5,1,1,1,16,12,5,0,37,2,1,0,3,14,15,2,0,2020,9,6,0,United States,1,1,-81.686783,27.766279,1710,1328,eastern,3
1329,1329,2020-09-07,ATL,MIA,True,4,5,ATL03,Truist Park,Atlanta,GA,47,6,3,0,0,24,7,7,0,44,3,3,1,1,23,4,7,2,2020,9,7,0,United States,-1,0,-83.643074,33.040619,614,1329,eastern,3
1330,1330,2020-09-08,ATL,MIA,False,0,8,ATL03,Truist Park,Atlanta,GA,43,9,1,0,3,17,9,3,1,34,3,1,0,0,17,10,2,1,2020,9,8,0,United States,-1,0,-83.643074,33.040619,614,1330,eastern,3
1331,1331,2020-09-09,ATL,MIA,False,29,9,ATL03,Truist Park,Atlanta,GA,43,7,3,1,2,19,7,4,0,58,14,2,0,7,16,9,9,1,2020,9,9,0,United States,1,1,-83.643074,33.040619,614,1331,eastern,3
1332,1332,2020-09-10,MIA,PHI,False,7,6,MIA02,Marlins Park,Miami,FL,39,6,2,0,1,21,5,4,0,45,8,3,0,0,20,6,8,0,2020,9,10,0,United States,1,1,-81.686783,27.766279,614,1332,eastern,3
1333,1333,2020-09-11,MIA,PHI,False,0,11,MIA02,Marlins Park,Miami,FL,36,5,6,0,2,15,7,0,1,25,3,0,0,0,10,10,0,2,2020,9,11,0,United States,-1,0,-81.686783,27.766279,614,1333,eastern,3
1334,1334,2020-09-11,MIA,PHI,False,5,3,MIA02,Marlins Park,Miami,FL,32,8,3,0,0,13,6,2,0,30,9,0,0,1,13,5,2,0,2020,9,11,0,United States,1,1,-81.686783,27.766279,614,1334,eastern,3
1335,1335,2020-09-12,MIA,PHI,False,6,12,MIA02,Marlins Park,Miami,FL,49,8,3,0,2,23,5,8,0,37,6,2,0,2,16,8,3,0,2020,9,12,0,United States,-1,0,-81.686783,27.766279,614,1335,eastern,3
1336,1336,2020-09-13,MIA,PHI,True,2,1,MIA02,Marlins Park,Miami,FL,26,2,1,0,0,15,4,3,1,26,4,0,0,0,8,10,3,1,2020,9,13,0,United States,1,1,-81.686783,27.766279,614,1336,eastern,3
1337,1337,2020-09-13,MIA,PHI,True,8,1,MIA02,Marlins Park,Miami,FL,25,3,0,0,1,10,9,2,0,31,7,4,0,1,11,5,3,0,2020,9,13,0,United States,1,1,-81.686783,27.766279,614,1337,eastern,3
1338,1338,2020-09-14,MIA,PHI,True,6,2,MIA02,Marlins Park,Miami,FL,31,1,1,0,2,19,8,0,0,35,4,3,0,2,12,12,2,0,2020,9,14,0,United States,1,1,-81.686783,27.766279,614,1338,eastern,3
1339,1339,2020-09-15,MIA,BOS,False,0,2,MIA02,Marlins Park,Miami,FL,37,5,2,0,0,17,9,4,0,33,3,1,0,0,15,11,3,0,2020,9,15,0,United States,-1,0,-81.686783,27.766279,614,1339,eastern,3
1340,1340,2020-09-16,MIA,BOS,False,8,4,MIA02,Marlins Park,Miami,FL,42,6,3,0,1,15,12,4,1,36,4,2,0,3,16,8,3,0,2020,9,16,0,United States,1,1,-81.686783,27.766279,614,1340,eastern,3
1341,1341,2020-09-17,MIA,BOS,True,3,5,MIA02,Marlins Park,Miami,FL,37,9,0,0,1,13,11,3,0,37,5,2,0,0,16,12,1,1,2020,9,17,0,United States,-1,0,-81.686783,27.766279,614,1341,eastern,3
1342,1342,2020-09-18,MIA,WAS,False,0,5,MIA02,Marlins Park,Miami,FL,32,8,2,0,0,15,4,3,0,26,2,0,0,0,14,7,2,1,2020,9,18,0,United States,-1,0,-81.686783,27.766279,614,1342,eastern,3
1343,1343,2020-09-18,MIA,WAS,False,14,3,MIA02,Marlins Park,Miami,FL,28,5,0,1,0,16,4,2,0,38,7,1,0,4,13,6,5,2,2020,9,18,0,United States,1,1,-81.686783,27.766279,614,1343,eastern,3
1344,1344,2020-09-19,MIA,WAS,False,7,3,MIA02,Marlins Park,Miami,FL,36,4,1,0,0,16,9,4,2,40,10,3,0,2,14,9,2,0,2020,9,19,0,United States,1,1,-81.686783,27.766279,614,1344,eastern,3
1345,1345,2020-09-20,MIA,WAS,True,2,1,MIA02,Marlins Park,Miami,FL,30,5,2,0,0,15,5,3,0,27,5,0,0,0,13,7,2,0,2020,9,20,0,United States,1,1,-81.686783,27.766279,614,1345,eastern,3
1346,1346,2020-09-20,MIA,WAS,True,0,15,MIA02,Marlins Park,Miami,FL,43,7,6,0,5,19,2,4,0,26,1,1,0,0,16,5,3,0,2020,9,20,0,United States,-1,0,-81.686783,27.766279,614,1346,eastern,3
1347,1347,2020-09-21,ATL,MIA,False,5,4,ATL03,Truist Park,Atlanta,GA,41,8,1,0,0,17,8,6,1,34,5,3,0,0,12,11,3,0,2020,9,21,0,United States,1,1,-83.643074,33.040619,614,1347,eastern,3
1348,1348,2020-09-22,ATL,MIA,False,11,1,ATL03,Truist Park,Atlanta,GA,36,9,0,0,1,14,10,2,0,41,7,3,0,5,18,6,2,0,2020,9,22,0,United States,1,1,-83.643074,33.040619,614,1348,eastern,3
1349,1349,2020-09-23,ATL,MIA,False,9,4,ATL03,Truist Park,Atlanta,GA,34,4,1,0,2,16,10,1,0,39,8,1,0,1,18,5,6,0,2020,9,23,0,United States,1,1,-83.643074,33.040619,614,1349,eastern,3
1350,1350,2020-09-24,ATL,MIA,False,2,4,ATL03,Truist Park,Atlanta,GA,40,7,1,0,1,19,10,2,0,40,5,1,0,0,14,13,6,1,2020,9,24,0,United States,-1,0,-83.643074,33.040619,614,1350,eastern,3
1351,1351,2020-09-25,NYA,MIA,False,3,4,NYC21,Yankee Stadium II,New York,NY,39,2,0,0,1,26,7,2,1,37,5,2,0,0,15,10,5,0,2020,9,25,0,United States,-1,0,-74.948051,42.165726,1269,1351,eastern,3
1352,1352,2020-09-26,NYA,MIA,True,11,4,NYC21,Yankee Stadium II,New York,NY,41,9,1,0,0,16,12,3,0,41,4,3,0,3,15,8,7,1,2020,9,26,0,United States,1,1,-74.948051,42.165726,1269,1352,eastern,3
1353,1353,2020-09-27,NYA,MIA,True,0,5,NYC21,Yankee Stadium II,New York,NY,40,6,1,0,2,19,7,4,1,35,6,0,0,0,21,4,4,0,2020,9,27,0,United States,-1,0,-74.948051,42.165726,1269,1353,eastern,3
1354,1354,2021-04-01,MIA,TBA,True,0,1,MIA02,Marlins Park,Miami,FL,36,3,1,0,1,15,12,3,1,31,3,0,0,0,18,9,1,0,2021,4,1,0,United States,-1,0,-81.686783,27.766279,1710,1354,eastern,3
1355,1355,2021-04-02,MIA,TBA,False,4,6,MIA02,Marlins Park,Miami,FL,36,4,0,1,3,18,7,3,0,39,7,2,1,0,19,7,3,0,2021,4,2,0,United States,-1,0,-81.686783,27.766279,1710,1355,eastern,3
1356,1356,2021-04-03,MIA,TBA,False,12,7,MIA02,Marlins Park,Miami,FL,37,6,2,0,1,21,6,1,0,42,7,4,1,2,13,10,5,0,2021,4,3,0,United States,1,1,-81.686783,27.766279,1710,1356,eastern,3
1357,1357,2021-04-05,MIA,SLN,False,1,4,MIA02,Marlins Park,Miami,FL,35,3,1,0,1,12,14,4,0,35,4,1,0,0,21,6,1,2,2021,4,5,0,United States,-1,0,-81.686783,27.766279,1710,1357,eastern,3
1358,1358,2021-04-06,MIA,SLN,False,2,4,MIA02,Marlins Park,Miami,FL,38,5,0,0,1,16,12,4,0,40,6,1,0,0,16,10,6,1,2021,4,6,0,United States,-1,0,-81.686783,27.766279,1710,1358,eastern,3
1359,1359,2021-04-07,MIA,SLN,True,0,7,MIA02,Marlins Park,Miami,FL,39,6,0,0,2,17,9,4,1,34,2,1,0,0,17,9,5,0,2021,4,7,0,United States,-1,0,-81.686783,27.766279,1710,1359,eastern,3
1360,1360,2021-04-08,NYN,MIA,True,3,2,NYC20,Citi Field,New York,NY,34,4,1,0,0,19,7,3,0,39,4,2,0,1,17,6,7,2,2021,4,8,0,United States,1,1,-74.948051,42.165726,1710,1360,eastern,3
1361,1361,2021-04-10,NYN,MIA,True,0,3,NYC20,Citi Field,New York,NY,35,4,3,0,1,11,15,1,0,31,2,1,0,0,13,13,2,0,2021,4,10,0,United States,-1,0,-74.948051,42.165726,1710,1361,eastern,3
1362,1362,2021-04-11,NYN,MIA,True,6,5,NYC20,Citi Field,New York,NY,43,7,3,0,0,15,12,4,2,42,7,3,0,2,18,8,2,2,2021,4,11,0,United States,1,1,-74.948051,42.165726,1710,1362,eastern,3
1363,1363,2021-04-12,ATL,MIA,False,3,5,ATL03,Truist Park,Atlanta,GA,43,3,4,0,1,18,11,6,0,41,2,1,1,0,21,8,5,3,2021,4,12,0,United States,-1,0,-83.643074,33.040619,1269,1363,eastern,3
1364,1364,2021-04-13,ATL,MIA,False,8,14,ATL03,Truist Park,Atlanta,GA,49,9,5,0,3,19,8,3,2,44,6,3,0,2,16,12,4,1,2021,4,13,0,United States,-1,0,-83.643074,33.040619,1269,1364,eastern,3
1365,1365,2021-04-14,ATL,MIA,False,5,6,ATL03,Truist Park,Atlanta,GA,42,6,2,0,1,9,18,5,1,39,5,1,0,2,18,8,5,0,2021,4,14,0,United States,-1,0,-83.643074,33.040619,1269,1365,eastern,3
1366,1366,2021-04-15,ATL,MIA,True,7,6,ATL03,Truist Park,Atlanta,GA,41,5,3,0,1,17,10,5,0,41,5,1,0,2,14,11,5,3,2021,4,15,0,United States,1,1,-83.643074,33.040619,1269,1366,eastern,3
1367,1367,2021-04-16,MIA,SFN,False,4,1,MIA02,Marlins Park,Miami,FL,34,3,1,1,0,22,4,3,0,32,4,1,0,2,18,6,1,0,2021,4,16,0,United States,1,1,-81.686783,27.766279,614,1367,eastern,3
1368,1368,2021-04-17,MIA,SFN,False,7,6,MIA02,Marlins Park,Miami,FL,40,5,3,0,2,18,11,0,1,53,11,3,1,0,19,10,6,3,2021,4,17,0,United States,1,1,-81.686783,27.766279,614,1368,eastern,3
1369,1369,2021-04-18,MIA,SFN,True,0,1,MIA02,Marlins Park,Miami,FL,39,4,2,0,0,18,11,4,0,29,4,0,0,0,16,9,0,0,2021,4,18,0,United States,-1,0,-81.686783,27.766279,614,1369,eastern,3
1370,1370,2021-04-20,MIA,BAL,False,5,7,MIA02,Marlins Park,Miami,FL,41,4,3,0,2,21,6,4,1,42,10,0,1,0,17,11,3,0,2021,4,20,0,United States,-1,0,-81.686783,27.766279,614,1370,eastern,3
1371,1371,2021-04-21,MIA,BAL,True,3,0,MIA02,Marlins Park,Miami,FL,31,3,1,0,0,17,9,1,0,34,8,1,0,0,15,7,3,0,2021,4,21,0,United States,1,1,-81.686783,27.766279,614,1371,eastern,3
1372,1372,2021-04-22,SFN,MIA,False,3,0,SFO03,Oracle Park,San Francisco,CA,29,2,0,0,0,17,8,1,1,30,2,3,0,0,18,5,2,0,2021,4,22,0,United States,1,1,-119.681564,36.116203,3684,1372,pacific,6
1373,1373,2021-04-23,SFN,MIA,False,5,3,SFO03,Oracle Park,San Francisco,CA,31,1,0,0,2,17,10,1,0,37,6,1,0,1,15,7,7,0,2021,4,23,0,United States,1,1,-119.681564,36.116203,3684,1373,pacific,6
1374,1374,2021-04-24,SFN,MIA,False,2,5,SFO03,Oracle Park,San Francisco,CA,36,3,0,1,2,16,12,2,0,32,2,2,0,1,18,8,1,0,2021,4,24,0,United States,-1,0,-119.681564,36.116203,3684,1374,pacific,6
1375,1375,2021-04-25,SFN,MIA,True,4,3,SFO03,Oracle Park,San Francisco,CA,37,7,0,0,1,13,11,3,2,35,4,2,1,0,14,10,3,1,2021,4,25,0,United States,1,1,-119.681564,36.116203,3684,1375,pacific,6
1376,1376,2021-04-26,MIL,MIA,False,0,8,MIL06,Miller Park,Milwaukee,WI,41,6,3,0,2,12,15,2,1,31,8,0,0,0,13,10,0,0,2021,4,26,0,United States,-1,0,-89.616508,44.268543,2697,1376,central,8
1377,1377,2021-04-27,MIL,MIA,False,5,4,MIL06,Miller Park,Milwaukee,WI,36,5,0,0,2,13,13,3,0,36,5,2,1,2,16,7,1,2,2021,4,27,0,United States,1,1,-89.616508,44.268543,2697,1377,central,8
1378,1378,2021-04-28,MIL,MIA,True,2,6,MIL06,Miller Park,Milwaukee,WI,42,4,0,0,1,15,11,10,1,33,4,2,0,1,21,5,0,0,2021,4,28,0,United States,-1,0,-89.616508,44.268543,2697,1378,central,8
1379,1379,2021-04-30,WAS,MIA,False,2,1,WAS11,Nationals Park,Washington,DC,40,5,2,0,0,24,4,5,0,33,8,0,0,1,18,4,2,0,2021,4,30,0,United States,1,1,-77.026817,38.897438,1205,1379,eastern,9
1380,1380,2021-05-01,WAS,MIA,True,7,2,WAS11,Nationals Park,Washington,DC,35,1,2,0,1,17,8,6,0,39,8,3,0,1,16,8,2,1,2021,5,1,0,United States,1,1,-77.026817,38.897438,1205,1380,eastern,9
1381,1381,2021-05-02,WAS,MIA,True,3,1,WAS11,Nationals Park,Washington,DC,31,4,0,0,1,16,9,0,1,34,4,3,0,1,11,10,4,1,2021,5,2,0,United States,1,1,-77.026817,38.897438,1205,1381,eastern,9
1382,1382,2021-05-04,MIA,ARI,False,9,3,MIA02,Marlins Park,Miami,FL,40,7,1,0,1,16,12,3,0,38,8,2,0,2,17,6,3,0,2021,5,4,0,United States,1,1,-81.686783,27.766279,1308,1382,eastern,9
1383,1383,2021-05-05,MIA,ARI,False,8,0,MIA02,Marlins Park,Miami,FL,35,4,1,0,0,16,11,3,0,36,7,1,1,1,15,9,2,0,2021,5,5,0,United States,1,1,-81.686783,27.766279,1308,1383,eastern,9
1384,1384,2021-05-06,MIA,ARI,False,3,1,MIA02,Marlins Park,Miami,FL,38,3,2,0,0,20,8,3,2,29,3,0,0,2,15,8,0,1,2021,5,6,0,United States,1,1,-81.686783,27.766279,1308,1384,eastern,9
1385,1385,2021-05-07,MIA,MIL,False,6,1,MIA02,Marlins Park,Miami,FL,35,3,2,0,0,17,10,2,1,34,6,3,0,1,13,8,3,0,2021,5,7,0,United States,1,1,-81.686783,27.766279,1308,1385,eastern,9
1386,1386,2021-05-08,MIA,MIL,False,2,6,MIA02,Marlins Park,Miami,FL,41,7,2,0,2,17,10,2,1,33,4,1,0,1,9,18,0,0,2021,5,8,0,United States,-1,0,-81.686783,27.766279,1308,1386,eastern,9
1387,1387,2021-05-09,MIA,MIL,True,1,2,MIA02,Marlins Park,Miami,FL,40,5,1,0,1,19,11,3,0,37,5,0,0,1,16,12,2,1,2021,5,9,0,United States,-1,0,-81.686783,27.766279,1308,1387,eastern,9
1388,1388,2021-05-10,ARI,MIA,False,5,2,PHO01,Chase Field,Phoenix,AZ,34,4,1,2,1,18,8,0,0,35,1,6,1,0,17,6,4,0,2021,5,10,0,United States,1,1,-111.431221,33.729759,2912,1388,mountain,11
1389,1389,2021-05-11,ARI,MIA,False,11,3,PHO01,Chase Field,Phoenix,AZ,36,2,4,0,1,17,10,2,0,41,7,4,2,2,15,7,4,0,2021,5,11,0,United States,1,1,-111.431221,33.729759,2912,1389,mountain,11
1390,1390,2021-05-12,ARI,MIA,False,2,3,PHO01,Chase Field,Phoenix,AZ,39,9,0,0,2,18,8,2,0,33,5,1,0,1,16,10,0,0,2021,5,12,0,United States,-1,0,-111.431221,33.729759,2912,1390,mountain,11
1391,1391,2021-05-13,ARI,MIA,False,1,5,PHO01,Chase Field,Phoenix,AZ,39,9,3,0,0,20,5,2,0,35,4,1,0,0,17,10,3,0,2021,5,13,0,United States,-1,0,-111.431221,33.729759,2912,1391,mountain,11
1392,1392,2021-05-14,LAN,MIA,False,9,6,LOS03,Dodger Stadium,Los Angeles,CA,39,5,2,0,1,13,14,2,2,39,8,3,0,1,18,6,3,0,2021,5,14,0,United States,1,1,-119.681564,36.116203,798,1392,pacific,12
1393,1393,2021-05-15,LAN,MIA,False,7,0,LOS03,Dodger Stadium,Los Angeles,CA,31,2,0,0,0,18,10,1,0,38,6,0,0,0,17,6,7,2,2021,5,15,0,United States,1,1,-119.681564,36.116203,798,1393,pacific,12
1394,1394,2021-05-16,LAN,MIA,True,2,3,LOS03,Dodger Stadium,Los Angeles,CA,37,3,2,0,1,16,12,3,0,37,7,3,0,0,18,8,1,0,2021,5,16,0,United States,-1,0,-119.681564,36.116203,798,1394,pacific,12
1395,1395,2021-05-18,PHI,MIA,False,8,3,PHI13,Citizens Bank Park,Philadelphia,PA,34,4,1,0,1,13,15,0,0,41,11,3,0,0,19,4,4,0,2021,5,18,0,United States,1,1,-77.209755,40.590752,3709,1395,eastern,15
1396,1396,2021-05-19,PHI,MIA,False,1,3,PHI13,Citizens Bank Park,Philadelphia,PA,38,9,1,0,1,17,9,1,0,33,5,1,0,1,14,10,2,0,2021,5,19,0,United States,-1,0,-77.209755,40.590752,3709,1396,eastern,15
1397,1397,2021-05-20,PHI,MIA,False,0,6,PHI13,Citizens Bank Park,Philadelphia,PA,39,3,2,1,2,16,10,5,0,33,1,2,0,0,11,15,4,0,2021,5,20,0,United States,-1,0,-77.209755,40.590752,3709,1397,eastern,15
1398,1398,2021-05-21,MIA,NYN,False,5,6,MIA02,Marlins Park,Miami,FL,45,4,3,1,0,26,7,3,1,49,9,1,0,1,15,18,5,0,2021,5,21,0,United States,-1,0,-81.686783,27.766279,1480,1398,eastern,15
1399,1399,2021-05-22,MIA,NYN,True,3,1,MIA02,Marlins Park,Miami,FL,36,4,1,0,0,16,11,4,0,33,5,1,0,1,12,13,1,0,2021,5,22,0,United States,1,1,-81.686783,27.766279,1480,1399,eastern,15
1400,1400,2021-05-23,MIA,NYN,True,5,1,MIA02,Marlins Park,Miami,FL,32,5,1,0,0,19,7,0,0,35,7,0,0,0,19,5,3,1,2021,5,23,0,United States,1,1,-81.686783,27.766279,1480,1400,eastern,15
1401,1401,2021-05-24,MIA,PHI,False,9,6,MIA02,Marlins Park,Miami,FL,40,5,3,0,1,19,8,4,0,38,4,6,1,1,16,7,2,1,2021,5,24,0,United States,1,1,-81.686783,27.766279,1480,1401,eastern,15
1402,1402,2021-05-25,MIA,PHI,False,0,2,MIA02,Marlins Park,Miami,FL,29,1,0,0,1,20,6,1,0,33,5,0,0,0,17,7,4,0,2021,5,25,0,United States,-1,0,-81.686783,27.766279,1480,1402,eastern,15
1403,1403,2021-05-26,MIA,PHI,False,4,2,MIA02,Marlins Park,Miami,FL,38,4,1,0,0,20,8,3,2,36,7,0,0,0,18,6,4,1,2021,5,26,0,United States,1,1,-81.686783,27.766279,1480,1403,eastern,15
1404,1404,2021-05-27,MIA,PHI,True,2,3,MIA02,Marlins Park,Miami,FL,35,2,2,1,1,19,7,3,0,35,3,1,0,0,15,9,7,0,2021,5,27,0,United States,-1,0,-81.686783,27.766279,1480,1404,eastern,15
1405,1405,2021-05-28,BOS,MIA,False,5,2,BOS07,Fenway Park,Boston,MA,25,3,1,0,1,11,6,3,0,23,1,3,0,1,10,6,2,0,2021,5,28,0,United States,1,1,-71.530106,42.230171,1850,1405,eastern,15
1406,1406,2021-05-29,BOS,MIA,True,3,1,BOS07,Fenway Park,Boston,MA,40,8,2,0,0,13,14,3,0,35,7,5,0,0,17,6,0,0,2021,5,29,0,United States,1,1,-71.530106,42.230171,1850,1406,eastern,15
1407,1407,2021-06-01,TOR,MIA,False,5,1,BUF05,Sahlen Field,Buffalo,NY,36,6,1,0,0,11,14,4,0,35,8,1,0,2,18,6,0,0,2021,6,1,0,United States,1,1,-74.948051,42.165726,282,1407,eastern,15
1408,1408,2021-06-02,TOR,MIA,False,6,5,BUF05,Sahlen Field,Buffalo,NY,39,2,0,0,4,17,10,4,2,42,4,1,2,2,12,15,6,0,2021,6,2,0,United States,1,1,-74.948051,42.165726,282,1408,eastern,15
1409,1409,2021-06-03,PIT,MIA,False,5,3,PIT08,PNC Park,Pittsburgh,PA,36,5,2,0,0,22,5,2,0,33,4,1,1,1,16,8,2,0,2021,6,3,0,United States,1,1,-77.209755,40.590752,257,1409,eastern,15
1410,1410,2021-06-04,PIT,MIA,False,9,2,PIT08,PNC Park,Pittsburgh,PA,36,1,4,0,0,18,9,4,0,39,9,2,0,1,15,7,5,0,2021,6,4,0,United States,1,1,-77.209755,40.590752,257,1410,eastern,15
1411,1411,2021-06-05,PIT,MIA,True,8,7,PIT08,PNC Park,Pittsburgh,PA,49,4,4,0,3,23,12,3,0,49,6,1,0,0,26,10,5,1,2021,6,5,0,United States,1,1,-77.209755,40.590752,257,1411,eastern,15
1412,1412,2021-06-06,PIT,MIA,True,1,3,PIT08,PNC Park,Pittsburgh,PA,34,4,0,0,1,20,6,2,1,34,4,3,0,0,19,6,2,0,2021,6,6,0,United States,-1,0,-77.209755,40.590752,257,1412,eastern,15
1413,1413,2021-06-07,BOS,MIA,False,5,3,BOS07,Fenway Park,Boston,MA,44,8,3,0,1,13,13,5,1,36,8,2,0,0,17,6,3,0,2021,6,7,0,United States,1,1,-71.530106,42.230171,508,1413,eastern,15
1414,1414,2021-06-08,MIA,COL,False,6,2,MIA02,Marlins Park,Miami,FL,31,3,2,0,0,17,8,1,0,37,11,1,1,0,11,12,1,0,2021,6,8,0,United States,1,1,-81.686783,27.766279,1850,1414,eastern,15
1415,1415,2021-06-09,MIA,COL,False,3,4,MIA02,Marlins Park,Miami,FL,39,7,3,0,0,13,12,3,1,40,6,2,0,1,17,8,4,2,2021,6,9,0,United States,-1,0,-81.686783,27.766279,1850,1415,eastern,15
1416,1416,2021-06-10,MIA,COL,False,11,4,MIA02,Marlins Park,Miami,FL,36,5,1,0,1,19,9,1,0,42,9,4,0,3,13,10,3,0,2021,6,10,0,United States,1,1,-81.686783,27.766279,1850,1416,eastern,15
1417,1417,2021-06-11,MIA,ATL,False,4,3,MIA02,Marlins Park,Miami,FL,40,5,4,0,0,17,10,4,0,36,4,1,0,0,16,7,7,1,2021,6,11,0,United States,1,1,-81.686783,27.766279,1850,1417,eastern,15
1418,1418,2021-06-12,MIA,ATL,True,4,2,MIA02,Marlins Park,Miami,FL,34,5,1,0,1,16,10,1,0,33,6,0,0,2,17,5,2,1,2021,6,12,0,United States,1,1,-81.686783,27.766279,1850,1418,eastern,15
1419,1419,2021-06-13,MIA,ATL,True,4,6,MIA02,Marlins Park,Miami,FL,43,5,2,0,2,20,5,7,2,37,8,1,0,0,15,12,1,0,2021,6,13,0,United States,-1,0,-81.686783,27.766279,1850,1419,eastern,15
1420,1420,2021-06-14,SLN,MIA,False,4,2,STL10,Busch Stadium III,St. Louis,MO,33,4,1,0,0,16,9,3,0,35,7,3,0,0,18,4,3,0,2021,6,14,0,United States,1,1,-92.288368,38.456085,1541,1420,central,16
1421,1421,2021-06-15,SLN,MIA,False,2,1,STL10,Busch Stadium III,St. Louis,MO,36,3,0,0,0,17,10,6,0,29,5,0,0,1,13,9,1,0,2021,6,15,0,United States,1,1,-92.288368,38.456085,1541,1421,central,16
1422,1422,2021-06-16,SLN,MIA,True,1,0,STL10,Busch Stadium III,St. Louis,MO,34,6,0,0,0,20,6,1,1,32,6,0,0,0,17,7,1,1,2021,6,16,0,United States,1,1,-92.288368,38.456085,1541,1422,central,16
1423,1423,2021-06-18,CHN,MIA,False,2,10,CHI11,Wrigley Field,Chicago,IL,42,5,1,0,3,18,8,7,0,36,1,1,0,2,20,7,5,0,2021,6,18,0,United States,-1,0,-88.986137,40.349457,353,1423,central,16
1424,1424,2021-06-19,CHN,MIA,True,1,11,CHI11,Wrigley Field,Chicago,IL,43,5,2,0,4,19,9,4,0,30,1,1,0,1,19,7,0,1,2021,6,19,0,United States,-1,0,-88.986137,40.349457,353,1424,central,16
1425,1425,2021-06-20,CHN,MIA,True,2,0,CHI11,Wrigley Field,Chicago,IL,33,6,0,0,0,19,8,0,0,30,4,0,0,0,13,8,3,2,2021,6,20,0,United States,1,1,-88.986137,40.349457,353,1425,central,16
1426,1426,2021-06-22,MIA,TOR,False,1,2,MIA02,Marlins Park,Miami,FL,36,4,3,0,0,22,5,1,1,31,2,0,0,1,16,11,1,0,2021,6,22,0,United States,-1,0,-81.686783,27.766279,1548,1426,eastern,17
1427,1427,2021-06-23,MIA,TOR,False,1,3,MIA02,Marlins Park,Miami,FL,38,6,2,0,0,17,10,3,0,34,3,1,0,1,19,9,1,0,2021,6,23,0,United States,-1,0,-81.686783,27.766279,1548,1427,eastern,17
1428,1428,2021-06-24,MIA,WAS,False,3,7,MIA02,Marlins Park,Miami,FL,41,3,2,0,2,12,15,7,0,35,6,0,0,1,16,9,3,0,2021,6,24,0,United States,-1,0,-81.686783,27.766279,1548,1428,eastern,17
1429,1429,2021-06-25,MIA,WAS,False,11,2,MIA02,Marlins Park,Miami,FL,35,7,0,0,1,13,11,2,1,42,6,3,0,2,20,6,5,0,2021,6,25,0,United States,1,1,-81.686783,27.766279,1548,1429,eastern,17
1430,1430,2021-06-26,MIA,WAS,True,3,2,MIA02,Marlins Park,Miami,FL,38,5,2,0,0,14,13,3,1,31,2,2,1,1,16,8,1,0,2021,6,26,0,United States,1,1,-81.686783,27.766279,1548,1430,eastern,17
1431,1431,2021-06-27,MIA,WAS,True,1,5,MIA02,Marlins Park,Miami,FL,35,3,1,0,2,18,6,4,1,36,4,1,1,0,16,10,3,1,2021,6,27,0,United States,-1,0,-81.686783,27.766279,1548,1431,eastern,17
