,Unnamed: 0,game_date,home_team,away_team,is_day_game,home_score,away_score,venue,venue_name,city,state,home_pa,home_1b,home_2b,home_3b,home_hr,home_fo,home_so,home_bb,home_hbp,away_pa,away_1b,away_2b,away_3b,away_hr,away_fo,away_so,away_bb,away_hbp,year,month,day,isAbroad,country,winner,home_won,Longitude,Latitude,distance,row_index,time_zone,time_zones_crossed
2746,2746,2016-09-24,HOU,ANA,False,4,10,HOU03,Minute Maid Park,Houston,TX,43,7,5,0,0,15,12,4,0,39,6,1,1,0,19,8,4,0,2016,9,24,0,United States,-1,0,-97.563461,31.054487,2123,2746,central,36
2747,2747,2016-09-25,HOU,ANA,True,4,1,HOU03,Minute Maid Park,Houston,TX,34,3,4,0,0,19,6,2,0,30,6,0,0,3,14,5,2,0,2016,9,25,0,United States,1,1,-97.563461,31.054487,2123,2747,central,36
2748,2748,2016-09-26,HOU,SEA,False,3,4,HOU03,Minute Maid Park,Houston,TX,51,8,2,0,2,17,16,6,0,42,9,1,0,0,20,10,2,0,2016,9,26,0,United States,-1,0,-97.563461,31.054487,2123,2748,central,36
2749,2749,2016-09-27,HOU,SEA,False,8,4,HOU03,Minute Maid Park,Houston,TX,37,7,4,0,0,18,7,1,0,37,9,2,0,0,17,6,2,1,2016,9,27,0,United States,1,1,-97.563461,31.054487,2123,2749,central,36
2750,2750,2016-09-28,HOU,SEA,True,4,12,HOU03,Minute Maid Park,Houston,TX,48,12,1,0,2,15,10,7,1,39,5,4,0,2,16,10,1,1,2016,9,28,0,United States,-1,0,-97.563461,31.054487,2123,2750,central,36
2751,2751,2016-09-30,ANA,HOU,False,7,1,ANA01,Angel Stadium of Anaheim,Anaheim,CA,35,7,1,0,0,15,10,1,1,34,4,1,0,1,17,7,4,0,2016,9,30,0,United States,1,1,-119.681564,36.116203,2123,2751,pacific,38
2752,2752,2016-10-01,ANA,HOU,False,0,3,ANA01,Angel Stadium of Anaheim,Anaheim,CA,41,7,3,0,0,21,5,5,0,34,2,2,0,0,21,6,2,1,2016,10,1,0,United States,-1,0,-119.681564,36.116203,2123,2752,pacific,38
2753,2753,2016-10-02,ANA,HOU,True,8,1,ANA01,Angel Stadium of Anaheim,Anaheim,CA,34,6,1,0,0,18,8,1,0,39,5,3,0,1,19,5,6,0,2016,10,2,0,United States,1,1,-119.681564,36.116203,2123,2753,pacific,38
2754,2754,2017-04-03,HOU,SEA,False,3,0,HOU03,Minute Maid Park,Houston,TX,34,3,0,0,0,18,8,4,1,29,4,0,0,2,16,6,1,0,2017,4,3,0,United States,1,1,-97.563461,31.054487,2123,2754,central,2
2755,2755,2017-04-04,HOU,SEA,False,2,1,HOU03,Minute Maid Park,Houston,TX,38,4,3,0,0,18,11,2,0,29,3,0,0,2,18,3,3,0,2017,4,4,0,United States,1,1,-97.563461,31.054487,2123,2755,central,2
2756,2756,2017-04-05,HOU,SEA,False,5,3,HOU03,Minute Maid Park,Houston,TX,53,3,2,0,1,25,14,8,0,55,8,4,0,1,30,9,3,0,2017,4,5,0,United States,1,1,-97.563461,31.054487,2123,2756,central,2
2757,2757,2017-04-06,HOU,SEA,False,2,4,HOU03,Minute Maid Park,Houston,TX,38,6,0,0,1,18,8,4,1,36,4,0,0,2,16,10,3,1,2017,4,6,0,United States,-1,0,-97.563461,31.054487,2123,2757,central,2
2758,2758,2017-04-07,HOU,KCA,False,1,5,HOU03,Minute Maid Park,Houston,TX,41,7,2,0,1,20,5,6,0,33,5,1,0,0,16,8,3,0,2017,4,7,0,United States,-1,0,-97.563461,31.054487,2123,2758,central,2
2759,2759,2017-04-08,HOU,KCA,False,3,7,HOU03,Minute Maid Park,Houston,TX,36,3,1,0,3,20,7,2,0,35,7,1,0,1,19,4,2,1,2017,4,8,0,United States,-1,0,-97.563461,31.054487,2123,2759,central,2
2760,2760,2017-04-09,HOU,KCA,True,5,4,HOU03,Minute Maid Park,Houston,TX,45,6,0,0,3,18,17,0,1,51,9,0,0,3,23,7,8,1,2017,4,9,0,United States,1,1,-97.563461,31.054487,2123,2760,central,2
2761,2761,2017-04-10,SEA,HOU,True,6,0,SEA03,Safeco Field,Seattle,WA,35,5,1,0,0,16,10,3,0,38,7,4,0,0,16,7,3,1,2017,4,10,0,United States,1,1,-121.490494,47.400902,2729,2761,pacific,4
2762,2762,2017-04-11,SEA,HOU,False,5,7,SEA03,Safeco Field,Seattle,WA,42,11,2,0,1,15,10,3,0,40,5,4,0,0,20,5,5,1,2017,4,11,0,United States,-1,0,-121.490494,47.400902,2729,2762,pacific,4
2763,2763,2017-04-12,SEA,HOU,False,5,10,SEA03,Safeco Field,Seattle,WA,46,13,3,0,0,20,4,6,0,38,6,1,0,2,21,7,1,0,2017,4,12,0,United States,-1,0,-121.490494,47.400902,2729,2763,pacific,4
2764,2764,2017-04-14,OAK,HOU,False,2,7,OAK01,Oakland-Alameda County Coliseum,Oakland,CA,44,6,3,0,1,25,3,4,2,36,3,2,0,2,16,11,2,0,2017,4,14,0,United States,-1,0,-119.681564,36.116203,1262,2764,pacific,4
2765,2765,2017-04-15,OAK,HOU,True,6,10,OAK01,Oakland-Alameda County Coliseum,Oakland,CA,44,7,0,0,1,17,9,8,2,41,6,1,1,2,16,11,4,0,2017,4,15,0,United States,-1,0,-119.681564,36.116203,1262,2765,pacific,4
2766,2766,2017-04-17,HOU,ANA,False,3,0,HOU03,Minute Maid Park,Houston,TX,35,5,0,0,0,17,10,2,1,32,7,2,0,0,16,5,2,0,2017,4,17,0,United States,1,1,-97.563461,31.054487,2123,2766,central,6
2767,2767,2017-04-18,HOU,ANA,False,2,5,HOU03,Minute Maid Park,Houston,TX,38,6,1,0,2,15,11,3,0,36,8,1,0,2,17,7,1,0,2017,4,18,0,United States,-1,0,-97.563461,31.054487,2123,2767,central,6
2768,2768,2017-04-19,HOU,ANA,False,5,1,HOU03,Minute Maid Park,Houston,TX,33,5,3,0,0,17,7,1,0,33,5,2,1,1,12,9,2,1,2017,4,19,0,United States,1,1,-97.563461,31.054487,2123,2768,central,6
2769,2769,2017-04-20,HOU,ANA,True,2,1,HOU03,Minute Maid Park,Houston,TX,35,5,0,0,1,13,12,3,1,29,0,1,0,2,16,8,2,0,2017,4,20,0,United States,1,1,-97.563461,31.054487,2123,2769,central,6
2770,2770,2017-04-21,TBA,HOU,False,3,6,STP01,Tropicana Field,St. Petersburg,FL,39,7,3,0,1,16,9,3,0,35,5,0,0,3,18,8,1,0,2017,4,21,0,United States,-1,0,-81.686783,27.766279,1581,2770,eastern,7
2771,2771,2017-04-22,TBA,HOU,False,6,3,STP01,Tropicana Field,St. Petersburg,FL,34,2,0,0,2,19,6,5,0,38,7,4,1,0,14,10,2,0,2017,4,22,0,United States,1,1,-81.686783,27.766279,1581,2771,eastern,7
2772,2772,2017-04-23,TBA,HOU,True,4,6,STP01,Tropicana Field,St. Petersburg,FL,43,10,0,0,2,21,5,5,0,41,5,0,1,1,19,11,3,1,2017,4,23,0,United States,-1,0,-81.686783,27.766279,1581,2772,eastern,7
2773,2773,2017-04-25,CLE,HOU,False,2,4,CLE08,Progressive Field,Cleveland,OH,38,9,2,0,0,17,8,1,1,34,3,1,0,2,20,5,3,0,2017,4,25,0,United States,-1,0,-82.764915,40.388783,1403,2773,eastern,7
2774,2774,2017-04-26,CLE,HOU,False,7,6,CLE08,Progressive Field,Cleveland,OH,40,4,2,0,2,15,13,3,1,37,6,4,0,0,12,10,5,0,2017,4,26,0,United States,1,1,-82.764915,40.388783,1403,2774,eastern,7
2775,2775,2017-04-27,CLE,HOU,False,4,3,CLE08,Progressive Field,Cleveland,OH,40,7,3,0,1,14,11,4,0,34,4,1,0,3,13,9,4,0,2017,4,27,0,United States,1,1,-82.764915,40.388783,1403,2775,eastern,7
2776,2776,2017-04-28,HOU,OAK,False,9,4,HOU03,Minute Maid Park,Houston,TX,37,4,1,0,2,14,14,0,2,39,9,4,0,1,18,5,2,0,2017,4,28,0,United States,1,1,-97.563461,31.054487,1688,2776,central,8
2777,2777,2017-04-29,HOU,OAK,False,1,2,HOU03,Minute Maid Park,Houston,TX,37,5,1,0,2,16,10,3,0,34,6,0,0,1,16,9,0,2,2017,4,29,0,United States,-1,0,-97.563461,31.054487,1688,2777,central,8
2778,2778,2017-04-30,HOU,OAK,True,7,2,HOU03,Minute Maid Park,Houston,TX,38,4,2,0,0,17,10,5,0,35,7,2,0,1,15,8,1,1,2017,4,30,0,United States,1,1,-97.563461,31.054487,1688,2778,central,8
2779,2779,2017-05-01,HOU,TEX,False,6,2,HOU03,Minute Maid Park,Houston,TX,34,3,2,0,1,13,12,3,0,38,5,3,0,0,21,4,3,2,2017,5,1,0,United States,1,1,-97.563461,31.054487,1688,2779,central,8
2780,2780,2017-05-02,HOU,TEX,False,8,7,HOU03,Minute Maid Park,Houston,TX,39,4,1,0,5,11,16,2,0,38,7,1,0,3,19,5,3,0,2017,5,2,0,United States,1,1,-97.563461,31.054487,1688,2780,central,8
2781,2781,2017-05-03,HOU,TEX,False,10,1,HOU03,Minute Maid Park,Houston,TX,34,4,1,0,0,11,13,5,0,40,6,3,0,4,23,1,3,0,2017,5,3,0,United States,1,1,-97.563461,31.054487,1688,2781,central,8
2782,2782,2017-05-04,HOU,TEX,True,4,10,HOU03,Minute Maid Park,Houston,TX,42,5,3,0,3,17,10,4,0,47,8,1,0,1,16,11,10,0,2017,5,4,0,United States,-1,0,-97.563461,31.054487,1688,2782,central,8
2783,2783,2017-05-05,ANA,HOU,False,6,7,ANA01,Angel Stadium of Anaheim,Anaheim,CA,41,7,3,0,2,21,6,2,0,38,8,0,0,2,20,6,2,0,2017,5,5,0,United States,-1,0,-119.681564,36.116203,2123,2783,pacific,10
2784,2784,2017-05-06,ANA,HOU,False,2,1,ANA01,Angel Stadium of Anaheim,Anaheim,CA,36,7,2,0,0,18,6,2,1,32,4,1,0,0,18,6,3,0,2017,5,6,0,United States,1,1,-119.681564,36.116203,2123,2784,pacific,10
2785,2785,2017-05-07,ANA,HOU,True,3,5,ANA01,Angel Stadium of Anaheim,Anaheim,CA,35,3,1,0,2,20,6,3,0,36,2,1,1,2,18,8,4,0,2017,5,7,0,United States,-1,0,-119.681564,36.116203,2123,2785,pacific,10
2786,2786,2017-05-09,HOU,ATL,False,8,3,HOU03,Minute Maid Park,Houston,TX,37,5,1,0,0,17,10,4,0,35,4,1,1,3,19,5,2,0,2017,5,9,0,United States,1,1,-97.563461,31.054487,2123,2786,central,12
2787,2787,2017-05-10,HOU,ATL,True,4,2,HOU03,Minute Maid Park,Houston,TX,34,4,0,0,2,16,8,4,0,35,4,3,0,0,17,5,6,0,2017,5,10,0,United States,1,1,-97.563461,31.054487,2123,2787,central,12
2788,2788,2017-05-11,NYA,HOU,False,2,3,NYC21,Yankee Stadium II,New York,NY,38,4,4,0,1,18,8,3,0,37,7,0,0,0,12,14,4,0,2017,5,11,0,United States,-1,0,-74.948051,42.165726,2358,2788,eastern,13
2789,2789,2017-05-12,NYA,HOU,False,1,5,NYC21,Yankee Stadium II,New York,NY,40,9,1,0,1,16,11,2,0,35,6,1,0,0,15,13,0,0,2017,5,12,0,United States,-1,0,-74.948051,42.165726,2358,2789,eastern,13
2790,2790,2017-05-14,NYA,HOU,True,11,6,NYC21,Yankee Stadium II,New York,NY,41,9,0,0,0,19,7,5,1,40,2,5,1,3,15,11,3,0,2017,5,14,0,United States,1,1,-74.948051,42.165726,2358,2790,eastern,13
2791,2791,2017-05-14,NYA,HOU,False,7,10,NYC21,Yankee Stadium II,New York,NY,40,5,1,0,4,18,9,2,1,43,7,2,0,1,10,16,6,1,2017,5,14,0,United States,-1,0,-74.948051,42.165726,2358,2791,eastern,13
2792,2792,2017-05-15,MIA,HOU,False,2,7,MIA02,Marlins Park,Miami,FL,40,3,3,0,2,20,6,4,2,38,9,2,0,1,14,10,2,0,2017,5,15,0,United States,-1,0,-81.686783,27.766279,1710,2792,eastern,13
2793,2793,2017-05-16,MIA,HOU,False,2,12,MIA02,Marlins Park,Miami,FL,47,10,2,0,2,19,9,5,0,34,4,0,0,0,19,9,2,0,2017,5,16,0,United States,-1,0,-81.686783,27.766279,1710,2793,eastern,13
2794,2794,2017-05-17,MIA,HOU,True,0,3,MIA02,Marlins Park,Miami,FL,40,3,3,2,0,21,7,2,2,36,2,1,0,0,22,5,4,2,2017,5,17,0,United States,-1,0,-81.686783,27.766279,1710,2794,eastern,13
2795,2795,2017-05-19,HOU,CLE,False,3,5,HOU03,Minute Maid Park,Houston,TX,40,2,3,1,3,16,10,4,1,34,2,1,0,2,16,11,2,0,2017,5,19,0,United States,-1,0,-97.563461,31.054487,1581,2795,central,14
2796,2796,2017-05-20,HOU,CLE,True,0,3,HOU03,Minute Maid Park,Houston,TX,35,6,1,0,1,21,5,1,0,30,3,0,0,0,15,10,2,0,2017,5,20,0,United States,-1,0,-97.563461,31.054487,1581,2796,central,14
2797,2797,2017-05-21,HOU,CLE,True,6,8,HOU03,Minute Maid Park,Houston,TX,42,6,3,0,1,14,12,5,1,36,1,1,0,4,17,9,4,0,2017,5,21,0,United States,-1,0,-97.563461,31.054487,1581,2797,central,14
2798,2798,2017-05-22,HOU,DET,False,1,0,HOU03,Minute Maid Park,Houston,TX,29,1,0,0,0,11,14,2,1,34,6,3,0,0,16,7,2,0,2017,5,22,0,United States,1,1,-97.563461,31.054487,1581,2798,central,14
2799,2799,2017-05-23,HOU,DET,False,6,2,HOU03,Minute Maid Park,Houston,TX,35,3,0,0,1,18,8,4,1,37,5,1,0,2,21,4,3,1,2017,5,23,0,United States,1,1,-97.563461,31.054487,1581,2799,central,14
2800,2800,2017-05-24,HOU,DET,False,3,6,HOU03,Minute Maid Park,Houston,TX,37,4,2,1,1,16,9,4,0,35,3,2,0,1,21,6,2,0,2017,5,24,0,United States,-1,0,-97.563461,31.054487,1581,2800,central,14
2801,2801,2017-05-25,HOU,DET,False,7,6,HOU03,Minute Maid Park,Houston,TX,44,8,4,0,2,18,6,5,1,38,6,1,0,4,18,5,4,0,2017,5,25,0,United States,1,1,-97.563461,31.054487,1581,2801,central,14
2802,2802,2017-05-26,HOU,BAL,False,2,0,HOU03,Minute Maid Park,Houston,TX,33,3,4,0,0,18,8,0,0,34,6,2,0,2,21,3,0,0,2017,5,26,0,United States,1,1,-97.563461,31.054487,1581,2802,central,14
2803,2803,2017-05-27,HOU,BAL,False,5,2,HOU03,Minute Maid Park,Houston,TX,34,5,1,1,0,12,13,2,0,37,7,3,0,1,17,5,3,1,2017,5,27,0,United States,1,1,-97.563461,31.054487,1581,2803,central,14
2804,2804,2017-05-28,HOU,BAL,True,8,4,HOU03,Minute Maid Park,Houston,TX,37,5,0,0,2,15,13,2,0,36,5,4,1,1,17,6,1,1,2017,5,28,0,United States,1,1,-97.563461,31.054487,1581,2804,central,14
2805,2805,2017-05-29,MIN,HOU,True,8,16,MIN04,Target Field,Minneapolis,MN,50,11,4,0,3,20,6,5,1,40,6,2,1,2,14,12,3,0,2017,5,29,0,United States,-1,0,-93.900192,45.694454,1655,2805,central,14
2806,2806,2017-05-30,MIN,HOU,False,2,7,MIN04,Target Field,Minneapolis,MN,41,8,1,0,1,16,8,6,1,37,6,1,0,0,19,8,3,0,2017,5,30,0,United States,-1,0,-93.900192,45.694454,1655,2806,central,14
2807,2807,2017-05-31,MIN,HOU,True,6,17,MIN04,Target Field,Minneapolis,MN,52,11,2,0,6,23,3,7,0,41,7,2,0,3,12,14,3,0,2017,5,31,0,United States,-1,0,-93.900192,45.694454,1655,2807,central,14
2808,2808,2017-06-02,TEX,HOU,False,1,7,ARL02,Rangers Ballpark in Arlington,Arlington,TX,41,4,3,0,2,16,12,2,2,34,2,1,0,1,17,10,3,0,2017,6,2,0,United States,-1,0,-97.563461,31.054487,1655,2808,central,14
2809,2809,2017-06-03,TEX,HOU,False,5,6,ARL02,Rangers Ballpark in Arlington,Arlington,TX,42,9,1,0,2,23,4,3,0,41,8,1,0,0,10,18,4,0,2017,6,3,0,United States,-1,0,-97.563461,31.054487,1655,2809,central,14
2810,2810,2017-06-04,TEX,HOU,True,2,7,ARL02,Rangers Ballpark in Arlington,Arlington,TX,41,3,2,0,4,21,6,5,0,37,4,1,0,1,14,13,2,2,2017,6,4,0,United States,-1,0,-97.563461,31.054487,1655,2810,central,14
2811,2811,2017-06-05,KCA,HOU,False,3,7,KAN06,Kauffman Stadium,Kansas City,MO,38,4,4,0,2,18,7,3,0,38,5,4,0,1,16,11,1,0,2017,6,5,0,United States,-1,0,-92.288368,38.456085,952,2811,central,14
2812,2812,2017-06-06,KCA,HOU,False,9,7,KAN06,Kauffman Stadium,Kansas City,MO,44,9,3,0,1,22,6,3,0,41,6,6,0,2,16,9,2,0,2017,6,6,0,United States,1,1,-92.288368,38.456085,952,2812,central,14
2813,2813,2017-06-07,KCA,HOU,False,7,5,KAN06,Kauffman Stadium,Kansas City,MO,43,8,2,0,1,17,11,3,1,37,7,3,0,1,14,10,2,0,2017,6,7,0,United States,1,1,-92.288368,38.456085,952,2813,central,14
2814,2814,2017-06-08,KCA,HOU,False,1,6,KAN06,Kauffman Stadium,Kansas City,MO,38,5,2,1,1,19,8,2,0,31,2,0,1,0,16,10,2,0,2017,6,8,0,United States,-1,0,-92.288368,38.456085,952,2814,central,14
2815,2815,2017-06-09,HOU,ANA,False,4,9,HOU03,Minute Maid Park,Houston,TX,44,9,3,0,1,20,4,6,1,34,6,1,0,1,21,4,1,0,2017,6,9,0,United States,-1,0,-97.563461,31.054487,952,2815,central,14
2816,2816,2017-06-10,HOU,ANA,True,3,1,HOU03,Minute Maid Park,Houston,TX,33,2,0,0,0,15,12,3,1,33,7,2,0,1,19,2,1,1,2017,6,10,0,United States,1,1,-97.563461,31.054487,952,2816,central,14
2817,2817,2017-06-11,HOU,ANA,True,6,12,HOU03,Minute Maid Park,Houston,TX,43,7,3,0,2,13,13,5,0,42,7,1,0,2,19,8,5,0,2017,6,11,0,United States,-1,0,-97.563461,31.054487,952,2817,central,14
2818,2818,2017-06-12,HOU,TEX,False,1,6,HOU03,Minute Maid Park,Houston,TX,37,5,1,2,1,16,9,3,0,34,1,1,0,0,22,5,4,1,2017,6,12,0,United States,-1,0,-97.563461,31.054487,952,2818,central,14
2819,2819,2017-06-13,HOU,TEX,False,2,4,HOU03,Minute Maid Park,Houston,TX,38,3,1,0,2,11,16,5,0,34,4,1,0,2,21,4,2,0,2017,6,13,0,United States,-1,0,-97.563461,31.054487,952,2819,central,14
2820,2820,2017-06-14,HOU,TEX,False,13,2,HOU03,Minute Maid Park,Houston,TX,36,5,1,0,1,12,14,2,1,46,13,4,0,2,14,7,4,2,2017,6,14,0,United States,1,1,-97.563461,31.054487,952,2820,central,14
2821,2821,2017-06-16,HOU,BOS,False,1,2,HOU03,Minute Maid Park,Houston,TX,35,5,0,1,1,20,6,2,0,34,3,2,0,1,17,6,5,0,2017,6,16,0,United States,-1,0,-97.563461,31.054487,952,2821,central,14
2822,2822,2017-06-17,HOU,BOS,False,7,1,HOU03,Minute Maid Park,Houston,TX,30,2,0,0,1,20,6,1,0,35,4,5,0,2,18,5,1,0,2017,6,17,0,United States,1,1,-97.563461,31.054487,952,2822,central,14
2823,2823,2017-06-18,HOU,BOS,False,5,6,HOU03,Minute Maid Park,Houston,TX,37,5,1,0,2,15,10,2,2,45,8,3,0,3,16,8,6,1,2017,6,18,0,United States,-1,0,-97.563461,31.054487,952,2823,central,14
2824,2824,2017-06-19,OAK,HOU,False,1,4,OAK01,Oakland-Alameda County Coliseum,Oakland,CA,37,2,4,0,3,19,7,2,0,33,2,2,0,0,13,13,3,0,2017,6,19,0,United States,-1,0,-119.681564,36.116203,2123,2824,pacific,16
2825,2825,2017-06-20,OAK,HOU,False,4,8,OAK01,Oakland-Alameda County Coliseum,Oakland,CA,45,5,4,0,2,18,8,6,2,38,3,5,0,1,17,9,3,0,2017,6,20,0,United States,-1,0,-119.681564,36.116203,2123,2825,pacific,16
2826,2826,2017-06-21,OAK,HOU,False,1,5,OAK01,Oakland-Alameda County Coliseum,Oakland,CA,40,8,1,0,1,19,9,2,0,34,3,1,0,0,17,8,3,2,2017,6,21,0,United States,-1,0,-119.681564,36.116203,2123,2826,pacific,16
2827,2827,2017-06-22,OAK,HOU,True,9,12,OAK01,Oakland-Alameda County Coliseum,Oakland,CA,45,5,4,1,3,21,7,3,1,43,5,7,0,0,14,12,5,0,2017,6,22,0,United States,-1,0,-119.681564,36.116203,2123,2827,pacific,16
2828,2828,2017-06-23,SEA,HOU,False,13,3,SEA03,Safeco Field,Seattle,WA,38,5,3,0,2,19,7,2,0,44,9,4,0,3,17,7,3,1,2017,6,23,0,United States,1,1,-121.490494,47.400902,1262,2828,pacific,16
2829,2829,2017-06-24,SEA,HOU,False,2,5,SEA03,Safeco Field,Seattle,WA,39,5,3,0,1,19,7,4,0,36,4,3,0,0,15,11,3,0,2017,6,24,0,United States,-1,0,-121.490494,47.400902,1262,2829,pacific,16
2830,2830,2017-06-25,SEA,HOU,True,2,8,SEA03,Safeco Field,Seattle,WA,39,4,1,0,3,22,3,6,0,38,4,1,0,0,17,10,5,1,2017,6,25,0,United States,-1,0,-121.490494,47.400902,1262,2830,pacific,16
2831,2831,2017-06-27,HOU,OAK,False,4,6,HOU03,Minute Maid Park,Houston,TX,39,5,3,0,1,17,10,2,1,41,11,2,0,1,18,6,3,0,2017,6,27,0,United States,-1,0,-97.563461,31.054487,2729,2831,central,18
2832,2832,2017-06-28,HOU,OAK,False,11,8,HOU03,Minute Maid Park,Houston,TX,37,3,0,0,5,11,17,1,0,42,11,5,0,1,18,4,3,0,2017,6,28,0,United States,1,1,-97.563461,31.054487,2729,2832,central,18
2833,2833,2017-06-29,HOU,OAK,True,6,1,HOU03,Minute Maid Park,Houston,TX,39,4,1,0,0,13,14,7,0,36,5,3,0,2,19,4,3,0,2017,6,29,0,United States,1,1,-97.563461,31.054487,2729,2833,central,18
2834,2834,2017-06-30,HOU,NYA,False,4,13,HOU03,Minute Maid Park,Houston,TX,48,9,4,0,1,16,11,7,0,36,7,2,0,0,23,4,0,0,2017,6,30,0,United States,-1,0,-97.563461,31.054487,2729,2834,central,18
2835,2835,2017-07-01,HOU,NYA,False,7,6,HOU03,Minute Maid Park,Houston,TX,37,7,1,0,2,15,9,3,0,35,3,2,0,3,14,9,4,0,2017,7,1,0,United States,1,1,-97.563461,31.054487,2729,2835,central,18
2836,2836,2017-07-02,HOU,NYA,True,8,1,HOU03,Minute Maid Park,Houston,TX,37,4,2,0,0,13,13,5,0,41,5,7,0,2,16,8,2,1,2017,7,2,0,United States,1,1,-97.563461,31.054487,2729,2836,central,18
2837,2837,2017-07-04,ATL,HOU,False,4,16,ATL03,Truist Park,Atlanta,GA,49,9,7,0,3,19,5,5,1,38,5,3,0,0,17,9,4,0,2017,7,4,0,United States,-1,0,-83.643074,33.040619,1331,2837,eastern,19
2838,2838,2017-07-05,ATL,HOU,False,4,10,ATL03,Truist Park,Atlanta,GA,44,9,7,0,0,18,7,2,1,36,5,2,0,1,18,9,1,0,2017,7,5,0,United States,-1,0,-83.643074,33.040619,1331,2838,eastern,19
2839,2839,2017-07-06,TOR,HOU,False,7,4,TOR02,Rogers Centre,Toronto,ONT,39,7,2,0,2,19,6,2,1,40,9,3,0,1,15,9,3,0,2017,7,6,1,Canada,1,1,-79.347015,43.65107,1235,2839,eastern,19
2840,2840,2017-07-07,TOR,HOU,False,2,12,TOR02,Rogers Centre,Toronto,ONT,45,6,4,0,4,17,9,5,0,32,4,0,0,2,16,8,2,0,2017,7,7,1,Canada,-1,0,-79.347015,43.65107,1235,2840,eastern,19
2841,2841,2017-07-08,TOR,HOU,True,7,2,TOR02,Rogers Centre,Toronto,ONT,33,5,1,0,1,16,7,3,0,38,5,1,0,2,15,8,6,1,2017,7,8,1,Canada,1,1,-79.347015,43.65107,1235,2841,eastern,19
2842,2842,2017-07-09,TOR,HOU,True,1,19,TOR02,Rogers Centre,Toronto,ONT,54,8,4,0,5,21,7,8,1,38,5,1,0,1,19,7,5,0,2017,7,9,1,Canada,-1,0,-79.347015,43.65107,1235,2842,eastern,19
2843,2843,2017-07-14,HOU,MIN,False,10,5,HOU03,Minute Maid Park,Houston,TX,43,1,3,0,1,15,13,9,1,44,9,3,0,2,19,5,5,1,2017,7,14,0,United States,1,1,-97.563461,31.054487,2126,2843,central,20
2844,2844,2017-07-15,HOU,MIN,False,2,4,HOU03,Minute Maid Park,Houston,TX,41,8,2,0,1,15,11,4,0,40,5,1,0,1,22,4,6,1,2017,7,15,0,United States,-1,0,-97.563461,31.054487,2126,2844,central,20
2845,2845,2017-07-16,HOU,MIN,True,5,3,HOU03,Minute Maid Park,Houston,TX,32,3,0,0,2,14,12,1,0,34,4,3,0,0,14,9,4,0,2017,7,16,0,United States,1,1,-97.563461,31.054487,2126,2845,central,20
2846,2846,2017-07-17,HOU,SEA,False,7,9,HOU03,Minute Maid Park,Houston,TX,45,4,3,0,4,19,11,3,1,47,7,3,0,2,22,8,4,1,2017,7,17,0,United States,-1,0,-97.563461,31.054487,2126,2846,central,20
2847,2847,2017-07-18,HOU,SEA,False,6,2,HOU03,Minute Maid Park,Houston,TX,34,5,1,0,0,17,10,1,0,33,5,3,0,2,14,6,2,1,2017,7,18,0,United States,1,1,-97.563461,31.054487,2126,2847,central,20
2848,2848,2017-07-19,HOU,SEA,True,1,4,HOU03,Minute Maid Park,Houston,TX,34,3,2,0,1,17,10,1,0,36,7,1,0,0,16,10,2,0,2017,7,19,0,United States,-1,0,-97.563461,31.054487,2126,2848,central,20
2849,2849,2017-07-21,BAL,HOU,False,7,8,BAL12,Oriole Park at Camden Yards,Baltimore,MD,42,10,2,1,3,20,5,1,0,41,9,2,0,1,14,13,2,0,2017,7,21,0,United States,-1,0,-76.802101,39.063946,2085,2849,eastern,21
2850,2850,2017-07-22,BAL,HOU,False,4,8,BAL12,Oriole Park at Camden Yards,Baltimore,MD,43,10,2,0,3,18,9,0,1,35,2,0,0,2,18,9,3,1,2017,7,22,0,United States,-1,0,-76.802101,39.063946,2085,2850,eastern,21
2851,2851,2017-07-23,BAL,HOU,True,9,7,BAL12,Oriole Park at Camden Yards,Baltimore,MD,42,6,2,0,2,19,8,5,0,40,10,3,0,1,16,4,4,2,2017,7,23,0,United States,1,1,-76.802101,39.063946,2085,2851,eastern,21
2852,2852,2017-07-24,PHI,HOU,False,4,13,PHI13,Citizens Bank Park,Philadelphia,PA,49,10,5,1,2,18,6,6,1,40,6,3,1,0,15,11,4,0,2017,7,24,0,United States,-1,0,-77.209755,40.590752,173,2852,eastern,21
2853,2853,2017-07-25,PHI,HOU,False,0,5,PHI13,Citizens Bank Park,Philadelphia,PA,35,5,1,1,0,18,8,2,0,36,0,4,0,0,17,12,1,2,2017,7,25,0,United States,-1,0,-77.209755,40.590752,173,2853,eastern,21
2854,2854,2017-07-26,PHI,HOU,False,9,0,PHI13,Citizens Bank Park,Philadelphia,PA,36,7,2,0,0,13,13,1,0,43,5,5,1,3,10,14,3,2,2017,7,26,0,United States,1,1,-77.209755,40.590752,173,2854,eastern,21
2855,2855,2017-07-28,DET,HOU,False,5,6,DET05,Comerica Park,Detroit,MI,36,4,2,1,2,24,3,0,0,40,5,2,0,2,17,9,5,0,2017,7,28,0,United States,-1,0,-84.536095,43.326618,678,2855,eastern,21
2856,2856,2017-07-29,DET,HOU,False,5,3,DET05,Comerica Park,Detroit,MI,33,6,1,1,1,19,5,0,0,34,5,3,0,0,14,9,2,1,2017,7,29,0,United States,1,1,-84.536095,43.326618,678,2856,eastern,21
